Unnamed: 0,patient,node,x_coord,y_coord,tumor,slide,center,split
85012,52,1,21472,9888,1,29,2,0
13267,12,0,5120,24448,1,3,0,0
423859,81,4,9440,4384,0,41,4,0
404122,96,0,20448,6944,0,48,4,0
260707,24,2,16256,7040,0,15,1,0
238564,17,2,13408,35808,0,8,0,0
250975,17,4,8352,16192,0,9,0,0
402104,86,4,17504,10368,0,43,4,0
331912,60,3,7648,37792,0,30,3,1
243283,17,2,7424,26240,0,8,0,0
291054,45,1,9504,15776,0,24,2,0
278568,46,3,14624,3296,0,25,2,0
445820,88,1,4704,3584,0,45,4,0
80023,51,2,21088,18144,1,28,2,0
252655,15,1,18784,30688,0,4,0,0
183733,96,0,33184,10976,1,48,4,0
435063,89,3,25152,8192,0,46,4,0
81667,51,2,30944,13824,1,28,2,0
428478,81,4,17152,14784,0,41,4,0
383232,80,1,6208,10336,0,40,4,0
299216,42,3,3904,9568,0,22,2,1
296499,46,3,6080,12352,0,25,2,0
134765,73,1,13792,20608,1,38,3,0
217205,96,0,26496,10784,1,48,4,1
121889,73,1,3072,39904,1,38,3,0
424777,87,0,39744,14688,0,44,4,0
392288,99,4,23104,14400,0,49,4,0
86382,52,1,22336,6880,1,29,2,1
309097,46,4,4320,17088,0,26,2,0
148728,75,4,1152,39872,1,39,3,0
76108,51,2,32128,13536,1,28,2,0
176823,96,0,22784,6368,1,48,4,1
233388,17,2,11520,34240,0,8,0,0
232322,4,4,6688,26464,0,0,0,0
7858,12,0,6400,27264,1,3,0,0
231923,16,1,17600,18272,0,6,0,1
111207,73,1,7520,39840,1,38,3,0
132567,73,1,3872,39776,1,38,3,0
15230,15,1,9216,36160,1,4,0,0
133573,73,1,4992,43616,1,38,3,0
314512,51,2,10528,11168,0,28,2,0
132292,73,1,5152,42656,1,38,3,0
92682,73,1,4512,42400,1,38,3,0
417095,80,1,32864,15872,0,40,4,0
426276,87,0,40224,3360,0,44,4,0
233590,17,4,2464,24576,0,9,0,1
64664,51,2,18784,20768,1,28,2,0
443865,99,4,21312,8992,0,49,4,0
255815,15,1,6272,37056,0,4,0,0
446865,88,1,4736,18016,0,45,4,0
428569,96,0,26848,2336,0,48,4,0
267355,21,3,7264,16704,0,12,1,0
67284,51,2,19776,18272,1,28,2,0
134681,73,1,5024,38400,1,38,3,0
309367,45,1,5696,14112,0,24,2,0
216005,96,0,22368,7456,1,48,4,0
148969,75,4,1536,39392,1,39,3,0
449898,81,4,17920,2944,0,41,4,0
90486,62,2,18400,20608,1,32,3,0
218513,99,4,19040,2208,1,49,4,1
333748,73,1,3392,43200,0,38,3,0
58573,51,2,20032,19712,1,28,2,0
453021,81,4,23744,13376,0,41,4,0
336832,68,1,10304,27296,0,36,3,0
191587,96,0,23200,3616,1,48,4,0
267166,38,2,14336,14848,0,18,1,0
44888,34,3,17152,24608,1,16,1,0
316753,48,1,24672,2880,0,27,2,0
128457,73,1,6720,39744,1,38,3,0
13644,12,0,3712,24160,1,3,0,0
252761,12,0,14048,27808,0,3,0,1
21439,17,2,10624,21152,1,8,0,0
129134,73,1,3424,41696,1,38,3,0
159185,92,1,33536,17504,1,47,4,0
54208,45,1,8896,11776,1,24,2,0
296290,48,1,7776,5600,0,27,2,0
254015,12,0,15200,16032,0,3,0,0
405006,81,4,13248,11104,0,41,4,0
13471,12,0,3744,24544,1,3,0,0
430563,87,0,29696,5408,0,44,4,0
336927,60,3,9696,32960,0,30,3,0
411307,86,0,9504,13824,0,42,4,0
431156,81,4,23680,13408,0,41,4,0
150710,75,4,16672,19584,1,39,3,0
208416,96,0,31968,5792,1,48,4,0
77041,51,2,29600,13824,1,28,2,0
134101,73,1,8736,41600,1,38,3,0
208371,96,0,37600,8096,1,48,4,0
95302,73,1,4736,41536,1,38,3,0
288704,48,1,10848,11008,0,27,2,1
274150,24,2,14176,26944,0,15,1,0
210505,96,0,39136,9024,1,48,4,1
170909,96,0,24928,9376,1,48,4,0
420898,87,0,37664,15456,0,44,4,0
345765,62,2,20224,39968,0,32,3,0
35760,22,4,12160,38912,1,13,1,0
94784,73,1,17856,18784,1,38,3,0
339521,68,1,5184,16192,0,36,3,0
320287,64,0,8384,42112,0,33,3,0
143822,75,4,7328,39936,1,39,3,0
395576,86,4,39904,6496,0,43,4,0
442497,92,1,22080,6048,0,47,4,0
84129,52,1,22720,9056,1,29,2,0
261893,22,4,14304,18496,0,13,1,0
268985,39,1,16928,37984,0,19,1,0
183343,96,0,34048,4832,1,48,4,1
216354,96,0,32448,7936,1,48,4,0
76521,51,2,19488,20544,1,28,2,0
257755,34,3,5216,36864,0,16,1,0
36164,22,4,16416,42592,1,13,1,0
72965,51,2,31136,11424,1,28,2,0
281807,42,3,17760,20640,0,22,2,0
58112,51,2,30048,12160,1,28,2,0
193678,96,0,38592,9120,1,48,4,0
11071,12,0,2656,25184,1,3,0,0
211954,96,0,21344,8832,1,48,4,0
213890,96,0,22528,7200,1,48,4,0
54747,46,3,12992,6464,1,25,2,0
342150,60,3,16640,24704,0,30,3,0
160124,92,1,32224,19616,1,47,4,1
4088,12,0,4416,26432,1,3,0,0
75972,51,2,21184,18816,1,28,2,0
272400,24,2,12032,8416,0,15,1,0
25215,17,2,13664,37728,1,8,0,0
258917,39,1,14880,25216,0,19,1,0
204961,96,0,23744,7808,1,48,4,0
120407,73,1,19104,18048,1,38,3,0
29999,20,4,15424,30560,1,11,1,0
67856,51,2,19232,20096,1,28,2,0
179803,96,0,37024,6144,1,48,4,0
146927,75,4,1952,41120,1,39,3,1
283502,42,3,13664,19520,0,22,2,1
101067,73,1,18048,17600,1,38,3,0
52280,44,4,8800,3168,1,23,2,0
15220,15,1,10848,37312,1,4,0,0
110718,73,1,4928,42560,1,38,3,0
418398,86,0,25280,20512,0,42,4,0
122125,73,1,7008,40864,1,38,3,0
303203,45,1,7680,14080,0,24,2,0
335198,68,1,15008,29216,0,36,3,0
429136,86,0,1280,10752,0,42,4,0
142912,75,4,7168,40544,1,39,3,0
287361,52,1,18400,2336,0,29,2,0
359283,73,1,17696,21408,0,38,3,0
5109,12,0,4480,24352,1,3,0,0
191914,96,0,26496,9024,1,48,4,0
134385,73,1,7520,40256,1,38,3,0
222160,99,4,19776,5280,1,49,4,0
191868,96,0,35520,11232,1,48,4,0
11536,12,0,3136,25856,1,3,0,0
220065,99,4,19328,1536,1,49,4,0
32581,20,4,17568,30144,1,11,1,0
243324,10,4,6848,17760,0,2,0,1
159063,92,1,32864,18400,1,47,4,0
54657,46,3,12384,6176,1,25,2,0
14592,15,1,9600,37024,1,4,0,0
99775,73,1,6944,43072,1,38,3,0
114625,73,1,18304,17024,1,38,3,1
269765,21,3,13824,12416,0,12,1,0
368553,62,2,9184,14912,0,32,3,0
428391,92,1,33536,12960,0,47,4,0
180765,96,0,25728,7680,1,48,4,0
179768,96,0,26176,6656,1,48,4,0
1788,12,0,7136,27040,1,3,0,0
289793,40,2,28576,20064,0,20,2,0
304803,40,2,2784,12960,0,20,2,0
70505,51,2,30208,12192,1,28,2,0
8454,12,0,3584,26400,1,3,0,0
44930,34,3,17888,25376,1,16,1,0
243271,12,0,13600,18304,0,3,0,0
406950,81,4,7104,9824,0,41,4,0
250298,4,4,15360,20736,0,0,0,0
118089,73,1,16128,18112,1,38,3,0
314864,46,3,2848,14144,0,25,2,0
315852,46,3,28256,11488,0,25,2,0
86433,52,1,22112,9536,1,29,2,0
102817,73,1,9376,41984,1,38,3,0
431335,81,4,23872,7488,0,41,4,0
249234,16,1,7840,29792,0,6,0,0
306314,40,2,25472,10400,0,20,2,1
257586,9,1,12000,33216,0,1,0,0
131903,73,1,2752,41376,1,38,3,0
180252,96,0,21984,8000,1,48,4,0
224902,99,4,20992,2368,1,49,4,0
393855,86,4,6400,10272,0,43,4,0
413280,80,1,5920,10272,0,40,4,0
134562,73,1,8768,42144,1,38,3,0
14076,12,0,3840,25184,1,3,0,0
326924,62,2,3808,31648,0,32,3,0
55975,48,1,21376,12576,1,27,2,0
306006,51,2,32128,8448,0,28,2,0
187627,96,0,23840,5056,1,48,4,0
302731,48,1,13952,7072,0,27,2,1
274872,39,1,12864,35552,0,19,1,0
165032,96,0,32320,5600,1,48,4,0
36886,22,4,15680,40992,1,13,1,0
278948,52,1,20992,7584,0,29,2,0
36203,22,4,11744,16000,1,13,1,0
236259,15,1,11296,37056,0,4,0,0
401327,87,0,41312,5504,0,44,4,0
180863,96,0,23904,3584,1,48,4,0
147608,75,4,1472,40480,1,39,3,0
121805,73,1,7360,44416,1,38,3,0
195355,96,0,23648,8480,1,48,4,0
308521,51,2,17568,5152,0,28,2,0
324258,72,0,10208,27904,0,37,3,0
231351,9,1,16544,42112,0,1,0,0
379328,67,4,14336,43840,0,35,3,0
131790,73,1,4640,39520,1,38,3,0
142591,75,4,2240,39072,1,39,3,0
68650,51,2,15904,18880,1,28,2,0
353554,61,4,5696,35232,0,31,3,0
234964,17,1,7680,16160,0,7,0,1
25947,17,2,13216,37376,1,8,0,0
192936,96,0,23872,8160,1,48,4,1
47600,42,3,8352,17984,1,22,2,0
63938,51,2,18560,18176,1,28,2,0
427804,99,4,16288,12160,0,49,4,0
354073,67,4,6176,35456,0,35,3,1
198871,96,0,24608,11232,1,48,4,0
107436,73,1,2976,42208,1,38,3,0
221822,99,4,20992,1376,1,49,4,0
279312,46,4,8448,11136,0,26,2,1
339154,68,1,6048,18816,0,36,3,0
273844,39,1,11008,29056,0,19,1,0
86747,52,1,22624,6112,1,29,2,0
164331,96,0,35008,7424,1,48,4,0
454813,87,0,38816,3264,0,44,4,0
322099,68,1,6912,22080,0,36,3,0
433544,80,1,6432,11296,0,40,4,0
451931,87,0,29472,5984,0,44,4,0
345034,60,3,16704,36832,0,30,3,0
15617,15,1,10336,36416,1,4,0,0
71140,51,2,18432,20416,1,28,2,0
76189,51,2,18336,19136,1,28,2,0
256183,4,4,7360,23584,0,0,0,0
366588,75,4,3520,40896,0,39,3,0
313266,52,1,19264,8480,0,29,2,0
6907,12,0,6336,24896,1,3,0,0
153351,75,4,5888,40352,1,39,3,0
413656,80,1,5024,8288,0,40,4,1
253016,17,1,19456,18112,0,7,0,0
82605,51,2,29248,13664,1,28,2,0
353453,72,0,13536,25472,0,37,3,1
336273,67,4,7424,29056,0,35,3,0
429152,86,4,38016,18112,0,43,4,0
74634,51,2,30656,14592,1,28,2,0
193240,96,0,34080,5184,1,48,4,0
41961,22,4,16064,43040,1,13,1,1
41521,22,4,15296,39392,1,13,1,0
88523,52,1,22080,9888,1,29,2,0
294141,48,1,6560,20960,0,27,2,0
400179,80,1,19744,10272,0,40,4,0
84364,52,1,24192,8672,1,29,2,1
223276,99,4,18976,4256,1,49,4,1
297152,46,4,3872,19648,0,26,2,0
20136,15,2,16544,25376,1,5,0,0
171329,96,0,32064,6080,1,48,4,0
51859,44,4,8672,3744,1,23,2,0
108594,73,1,7776,43232,1,38,3,0
188477,96,0,25088,11168,1,48,4,0
207615,96,0,26176,8224,1,48,4,0
280317,52,1,20256,2944,0,29,2,0
53110,44,4,9600,3456,1,23,2,0
291757,42,3,7104,8768,0,22,2,0
60767,51,2,32128,12640,1,28,2,0
218044,99,4,21440,3264,1,49,4,0
66214,51,2,17440,21024,1,28,2,0
379968,72,0,13184,44896,0,37,3,0
28804,17,2,13824,38080,1,8,0,0
322256,68,1,12384,11488,0,36,3,0
228826,9,1,11904,24832,0,1,0,0
122036,73,1,16576,17984,1,38,3,0
195752,96,0,34112,10976,1,48,4,1
302794,45,1,13600,13472,0,24,2,0
246897,15,1,12640,36128,0,4,0,0
53502,44,4,8224,2976,1,23,2,0
254716,9,1,10528,39520,0,1,0,0
378516,72,0,8960,23520,0,37,3,0
34188,22,4,16000,18720,1,13,1,0
153546,75,4,9472,39936,1,39,3,0
370593,66,2,5824,27520,0,34,3,0
427010,80,1,20224,15520,0,40,4,0
424571,87,0,3808,9536,0,44,4,0
5247,12,0,3168,25632,1,3,0,1
361830,67,4,12832,44000,0,35,3,0
112840,73,1,4128,42720,1,38,3,0
382718,87,0,25728,7840,0,44,4,0
21595,17,2,8928,21440,1,8,0,0
297583,46,3,6208,12224,0,25,2,0
350858,67,4,8448,46944,0,35,3,0
431687,88,1,20096,14592,0,45,4,1
289040,46,3,8960,4032,0,25,2,0
101654,73,1,1632,40480,1,38,3,0
443185,92,1,32288,5888,0,47,4,0
153467,75,4,3744,38784,1,39,3,0
346852,67,4,17728,34912,0,35,3,1
225543,99,4,20608,5536,1,49,4,0
253291,10,4,17152,15232,0,2,0,0
176386,96,0,22688,8384,1,48,4,0
293816,45,1,16384,19168,0,24,2,0
316004,45,1,6656,7744,0,24,2,0
427285,86,0,18528,5824,0,42,4,0
233310,4,4,3712,18720,0,0,0,1
194496,96,0,21312,9536,1,48,4,0
221937,99,4,19904,4064,1,49,4,0
20623,17,2,10272,37824,1,8,0,0
268349,39,1,16032,30560,0,19,1,0
62694,51,2,18656,18368,1,28,2,0
151689,75,4,16448,19744,1,39,3,0
188863,96,0,38592,5664,1,48,4,0
81464,51,2,32128,12384,1,28,2,0
12136,12,0,4224,24896,1,3,0,0
326262,75,4,4352,19008,0,39,3,0
113931,73,1,7744,40832,1,38,3,0
359809,75,4,9824,13216,0,39,3,0
31693,20,4,16288,29536,1,11,1,0
432519,99,4,2176,12128,0,49,4,0
102709,73,1,4736,41600,1,38,3,0
228951,10,4,7872,28544,0,2,0,0
237643,17,1,15680,20480,0,7,0,0
311107,52,1,9376,22880,0,29,2,0
94624,73,1,3104,41184,1,38,3,0
257576,4,4,7744,27904,0,0,0,0
361138,61,4,4096,41536,0,31,3,0
385022,81,4,18016,16640,0,41,4,0
79145,51,2,28928,13760,1,28,2,0
170528,96,0,27296,8064,1,48,4,0
15866,15,1,9184,36224,1,4,0,0
310517,51,2,10816,12480,0,28,2,0
37658,22,4,11328,15744,1,13,1,1
236855,9,1,11456,27776,0,1,0,0
83794,52,1,23904,8640,1,29,2,0
198106,96,0,26016,8320,1,48,4,0
385724,81,4,7872,9184,0,41,4,0
113718,73,1,6080,43648,1,38,3,0
23384,17,2,9632,21952,1,8,0,0
98803,73,1,16544,19840,1,38,3,0
333459,66,2,8384,34176,0,34,3,0
255327,15,1,12000,34400,0,4,0,1
345107,68,1,5760,15392,0,36,3,0
69892,51,2,27584,14176,1,28,2,0
154660,80,1,18240,8064,1,40,4,0
281142,42,3,16960,16768,0,22,2,0
435513,80,1,20224,16640,0,40,4,0
256325,12,0,6656,20864,0,3,0,0
30631,20,4,17184,29856,1,11,1,0
336472,72,0,13248,29248,0,37,3,1
65284,51,2,20480,17728,1,28,2,0
369083,75,4,7392,16320,0,39,3,0
28305,17,2,10624,38272,1,8,0,0
3262,12,0,6400,25504,1,3,0,0
368738,62,2,21984,40000,0,32,3,0
2415,12,0,4128,23968,1,3,0,0
144736,75,4,2432,39584,1,39,3,0
416067,88,1,22944,9344,0,45,4,0
394824,87,0,8544,7872,0,44,4,1
413598,87,0,9536,5568,0,44,4,0
3342,12,0,3616,26560,1,3,0,0
420341,99,4,13632,11744,0,49,4,0
293654,46,4,6464,8256,0,26,2,0
393033,96,0,27552,7296,0,48,4,0
374690,60,3,8416,37984,0,30,3,0
391820,88,1,19360,6304,0,45,4,0
30895,20,4,16800,29440,1,11,1,0
221636,99,4,20224,3712,1,49,4,0
326163,68,1,12352,28320,0,36,3,0
375072,61,4,6080,40768,0,31,3,0
280021,52,1,26784,3808,0,29,2,0
394041,86,0,22080,20416,0,42,4,0
36467,22,4,16256,20800,1,13,1,0
268269,24,2,11296,33760,0,15,1,0
171098,96,0,26240,10944,1,48,4,0
157356,92,1,31296,18528,1,47,4,1
310189,45,1,23904,12704,0,24,2,0
168363,96,0,23008,7776,1,48,4,0
49389,42,3,21696,8928,1,22,2,0
409021,88,1,4800,17824,0,45,4,0
353874,61,4,14176,38560,0,31,3,0
282135,41,0,23936,4288,0,21,2,0
352758,62,2,4800,34304,0,32,3,0
361421,64,0,6272,34944,0,33,3,1
9002,12,0,3040,25472,1,3,0,0
182148,96,0,27008,10144,1,48,4,1
402350,87,0,37984,6528,0,44,4,0
32825,20,4,16512,30208,1,11,1,0
237224,17,2,15328,14848,0,8,0,0
101326,73,1,5056,38912,1,38,3,0
384695,80,1,36192,18720,0,40,4,0
36004,22,4,16320,19072,1,13,1,1
94871,73,1,4928,40512,1,38,3,0
283150,45,1,24160,12832,0,24,2,0
172210,96,0,35232,11232,1,48,4,0
352809,67,4,7744,43552,0,35,3,0
80051,51,2,30720,14528,1,28,2,0
130636,73,1,2880,41312,1,38,3,0
348083,73,1,20864,18688,0,38,3,0
220617,99,4,19616,2336,1,49,4,0
156903,92,1,33248,17344,1,47,4,0
323487,68,1,7392,28928,0,36,3,0
392599,96,0,20352,10176,0,48,4,1
165678,96,0,34528,4800,1,48,4,0
284455,42,3,8096,19008,0,22,2,0
249471,9,1,6592,26240,0,1,0,0
154749,81,4,16640,5344,1,41,4,0
303719,45,1,7616,11008,0,24,2,0
122963,73,1,1408,43328,1,38,3,0
152129,75,4,1312,38080,1,39,3,0
310332,45,1,5728,13504,0,24,2,1
161112,92,1,31360,19008,1,47,4,0
3507,12,0,3168,24928,1,3,0,1
151193,75,4,3168,40160,1,39,3,0
97133,73,1,3648,40672,1,38,3,0
100006,73,1,3552,40864,1,38,3,0
420385,88,1,12320,11968,0,45,4,0
408745,89,3,26080,8160,0,46,4,0
117548,73,1,1856,42912,1,38,3,1
75722,51,2,20736,18656,1,28,2,0
99728,73,1,3392,40864,1,38,3,0
342184,73,1,6880,22304,0,38,3,0
220373,99,4,19776,3584,1,49,4,1
222796,99,4,19392,1632,1,49,4,0
110887,73,1,15776,19456,1,38,3,0
323790,64,0,9664,34848,0,33,3,0
282522,41,0,27456,17408,0,21,2,0
243932,17,4,3584,13024,0,9,0,0
136798,73,1,2560,41088,1,38,3,0
306034,52,1,18304,8768,0,29,2,0
138551,73,1,5312,42080,1,38,3,0
152684,75,4,7552,41120,1,39,3,0
42321,34,3,15616,22272,1,16,1,0
126634,73,1,19520,18688,1,38,3,0
340155,60,3,19424,37312,0,30,3,1
284386,46,3,11136,5184,0,25,2,0
178404,96,0,32544,5120,1,48,4,0
189152,96,0,33472,10688,1,48,4,0
194719,96,0,36896,6656,1,48,4,0
106953,73,1,3392,42496,1,38,3,0
258166,21,3,5824,17088,0,12,1,0
33965,22,4,16288,19680,1,13,1,0
174824,96,0,34112,2976,1,48,4,0
332815,68,1,13280,18080,0,36,3,0
322945,67,4,19488,48064,0,35,3,0
136709,73,1,13824,20896,1,38,3,0
265488,38,2,13632,36416,0,18,1,0
369249,73,1,10080,35008,0,38,3,0
419277,86,4,17056,12000,0,43,4,0
159105,92,1,32224,18272,1,47,4,0
379677,60,3,8864,29792,0,30,3,0
174383,96,0,26400,10560,1,48,4,1
329580,75,4,5024,42400,0,39,3,0
68298,51,2,19520,19872,1,28,2,0
95211,73,1,1792,41920,1,38,3,0
285674,45,1,11072,14720,0,24,2,1
416122,96,0,37376,2848,0,48,4,0
431348,96,0,27968,9408,0,48,4,0
437771,86,0,10528,12608,0,42,4,1
303487,51,2,15968,5248,0,28,2,0
286544,42,3,4512,11968,0,22,2,1
363721,66,2,18912,17568,0,34,3,0
245412,15,1,11168,32448,0,4,0,0
363901,61,4,3968,41440,0,31,3,0
360472,73,1,10656,33184,0,38,3,1
71497,51,2,20320,18528,1,28,2,0
450781,96,0,20832,9408,0,48,4,1
347310,64,0,6784,42688,0,33,3,0
177690,96,0,35968,9728,1,48,4,0
142403,75,4,3136,40832,1,39,3,0
206363,96,0,37152,8832,1,48,4,1
356838,72,0,18368,31648,0,37,3,0
151318,75,4,2720,39296,1,39,3,0
440008,89,3,26496,10304,0,46,4,0
258465,20,4,7360,29280,0,11,1,0
45413,34,3,17920,24512,1,16,1,0
252268,17,2,14464,16608,0,8,0,0
322516,73,1,9472,41376,0,38,3,0
179584,96,0,25088,9184,1,48,4,0
136415,73,1,1888,40384,1,38,3,0
217708,96,0,38304,10272,1,48,4,0
246535,17,4,6592,6560,0,9,0,0
230100,9,1,11008,27136,0,1,0,1
327327,72,0,12960,45376,0,37,3,1
254001,16,1,13088,30432,0,6,0,0
84005,52,1,22400,7584,1,29,2,1
217397,96,0,24800,11968,1,48,4,0
51025,42,3,22944,6656,1,22,2,1
454212,87,0,16032,2912,0,44,4,0
299962,52,1,18624,11168,0,29,2,1
78983,51,2,29344,14528,1,28,2,1
254261,15,1,16800,28928,0,4,0,0
289076,42,3,5728,21152,0,22,2,0
129555,73,1,1376,42688,1,38,3,0
268074,21,3,1120,4800,0,12,1,0
65775,51,2,27968,14144,1,28,2,0
276619,48,1,19168,9792,0,27,2,0
51837,44,4,8320,3360,1,23,2,0
117054,73,1,2816,43968,1,38,3,0
135585,73,1,3328,42848,1,38,3,0
95871,73,1,4320,40576,1,38,3,0
34748,22,4,12576,38272,1,13,1,0
90623,62,2,17120,21792,1,32,3,0
4401,12,0,5728,24288,1,3,0,0
268242,22,4,9600,46848,0,13,1,0
200989,96,0,26208,6016,1,48,4,0
354937,73,1,8960,39040,0,38,3,1
78685,51,2,16512,20992,1,28,2,0
119297,73,1,2816,40256,1,38,3,0
256998,16,1,12832,20512,0,6,0,0
88068,52,1,23872,8160,1,29,2,0
305790,40,2,20128,12544,0,20,2,0
39852,22,4,16096,18784,1,13,1,1
452263,81,4,24448,8672,0,41,4,0
361728,62,2,14272,15584,0,32,3,0
177772,96,0,23232,4224,1,48,4,0
363035,73,1,6208,19232,0,38,3,0
89078,52,1,21472,10112,1,29,2,0
40680,22,4,11552,15712,1,13,1,0
411380,92,1,27584,17888,0,47,4,0
40745,22,4,12096,38208,1,13,1,0
361053,73,1,9024,39488,0,38,3,0
10889,12,0,6912,26752,1,3,0,0
329566,64,0,10272,42656,0,33,3,0
401731,81,4,13216,10752,0,41,4,0
332105,68,1,9728,11040,0,36,3,0
292954,48,1,12512,2912,0,27,2,1
231128,16,1,6912,27616,0,6,0,0
46626,36,3,8384,33248,1,17,1,0
205716,96,0,20928,9216,1,48,4,0
61461,51,2,31456,11840,1,28,2,0
227340,99,4,20352,2688,1,49,4,0
369730,73,1,11392,35136,0,38,3,0
302281,45,1,7872,11968,0,24,2,0
16546,15,1,9792,36512,1,4,0,0
446393,80,1,38336,17376,0,40,4,0
44891,34,3,18176,24384,1,16,1,0
415332,87,0,8384,8352,0,44,4,0
17988,15,1,8448,37088,1,4,0,0
270843,21,3,18368,35776,0,12,1,0
425613,92,1,33216,14432,0,47,4,0
163981,96,0,24032,12320,1,48,4,0
358530,67,4,4992,29920,0,35,3,0
424152,80,1,3104,8832,0,40,4,0
154336,75,4,1280,38432,1,39,3,0
366501,66,2,10368,19040,0,34,3,0
316079,45,1,10848,15488,0,24,2,0
138750,73,1,5184,38336,1,38,3,0
115299,73,1,6848,41312,1,38,3,0
332328,73,1,17280,21920,0,38,3,0
425284,92,1,29216,5312,0,47,4,0
6506,12,0,3168,26304,1,3,0,0
56610,51,2,17824,20320,1,28,2,0
365761,75,4,8768,20992,0,39,3,0
244083,17,2,14944,22464,0,8,0,0
262769,20,2,2560,12864,0,10,1,0
417827,80,1,19936,7552,0,40,4,0
192571,96,0,22368,5120,1,48,4,0
94677,73,1,2528,39360,1,38,3,0
300096,46,4,11008,4224,0,26,2,1
99554,73,1,8416,43264,1,38,3,1
399488,86,0,9536,16320,0,42,4,0
184129,96,0,32704,4608,1,48,4,0
48413,42,3,8416,17312,1,22,2,0
421639,92,1,30048,4736,0,47,4,1
17695,15,1,8320,37696,1,4,0,0
432112,92,1,27904,11840,0,47,4,0
8771,12,0,3232,26400,1,3,0,0
133950,73,1,16320,19360,1,38,3,0
295427,40,2,9600,13248,0,20,2,0
142967,75,4,2112,39648,1,39,3,1
6573,12,0,4608,23616,1,3,0,0
99903,73,1,2592,41504,1,38,3,0
409385,92,1,23936,7072,0,47,4,0
291569,52,1,11424,12864,0,29,2,0
365254,68,1,7040,11392,0,36,3,0
430696,99,4,2624,5568,0,49,4,0
252081,16,1,13184,21504,0,6,0,0
430586,89,3,30688,9888,0,46,4,0
25440,17,2,12416,38176,1,8,0,1
321338,60,3,10112,42368,0,30,3,0
422455,87,0,40192,12096,0,44,4,0
23325,17,2,8704,21536,1,8,0,0
76954,51,2,17952,19040,1,28,2,0
94256,73,1,15328,19104,1,38,3,1
259692,38,2,6752,37024,0,18,1,0
426603,99,4,23616,13728,0,49,4,0
197380,96,0,21440,9792,1,48,4,0
93837,73,1,4256,43104,1,38,3,0
134039,73,1,5248,38496,1,38,3,0
69707,51,2,30976,13568,1,28,2,0
381629,73,1,11168,33408,0,38,3,0
291115,52,1,14848,13824,0,29,2,0
285857,45,1,20544,8320,0,24,2,1
390647,80,1,18400,17984,0,40,4,0
44571,34,3,19104,23648,1,16,1,0
394924,88,1,31872,14048,0,45,4,0
209588,96,0,25280,7712,1,48,4,0
72390,51,2,31296,11936,1,28,2,0
155791,92,1,31904,17696,1,47,4,0
84172,52,1,24192,8160,1,29,2,0
351540,60,3,15520,28800,0,30,3,0
264481,21,3,18688,13376,0,12,1,0
123043,73,1,7488,40096,1,38,3,0
355277,60,3,17536,41984,0,30,3,0
453921,92,1,26240,11296,0,47,4,0
108193,73,1,4352,42048,1,38,3,0
30854,20,4,15968,30784,1,11,1,0
109547,73,1,16992,19968,1,38,3,0
73060,51,2,20544,19040,1,28,2,0
169673,96,0,25728,5792,1,48,4,0
249583,4,4,6784,16416,0,0,0,1
331925,60,3,6528,38176,0,30,3,0
59608,51,2,20640,17824,1,28,2,0
354371,61,4,4576,32352,0,31,3,0
120616,73,1,7840,41440,1,38,3,1
266621,24,1,7840,18272,0,14,1,0
44986,34,3,18528,23488,1,16,1,0
11869,12,0,5760,27072,1,3,0,0
174853,96,0,33472,6176,1,48,4,0
330020,75,4,8896,33920,0,39,3,0
20847,17,2,13952,37280,1,8,0,0
24827,17,2,10592,20640,1,8,0,0
48806,42,3,8864,15936,1,22,2,1
404150,92,1,25760,7200,0,47,4,0
378120,67,4,15296,35840,0,35,3,0
146095,75,4,6720,39104,1,39,3,0
47170,40,2,2208,12064,1,20,2,0
382327,73,1,12800,33312,0,38,3,0
31717,20,4,17280,30368,1,11,1,0
134727,73,1,16416,19488,1,38,3,0
75525,51,2,30944,12288,1,28,2,0
363085,73,1,7968,19968,0,38,3,0
249910,17,1,16640,26208,0,7,0,0
230393,9,1,14848,41376,0,1,0,0
71967,51,2,20256,18432,1,28,2,0
95711,73,1,6944,40256,1,38,3,0
448817,88,1,32480,13280,0,45,4,0
341393,72,0,15680,44256,0,37,3,1
131398,73,1,3456,39424,1,38,3,0
103339,73,1,3712,41120,1,38,3,0
422675,87,0,40224,13312,0,44,4,0
310205,45,1,20640,18176,0,24,2,0
363009,75,4,4000,19616,0,39,3,0
391429,80,1,24000,6528,0,40,4,0
362883,67,4,4032,36736,0,35,3,0
103815,73,1,16640,19008,1,38,3,1
74537,51,2,31456,12800,1,28,2,0
389985,81,4,24864,11456,0,41,4,0
348068,61,4,10848,38592,0,31,3,0
312569,46,4,8000,10080,0,26,2,0
295190,42,3,25344,4224,0,22,2,0
381619,66,2,5216,34240,0,34,3,0
213747,96,0,27328,10496,1,48,4,0
132870,73,1,3488,38784,1,38,3,0
15398,15,1,9792,37184,1,4,0,0
115733,73,1,5440,38848,1,38,3,0
211874,96,0,36352,5088,1,48,4,0
394344,86,0,29632,13632,0,42,4,0
307781,44,4,10144,14080,0,23,2,0
312706,41,0,10560,21856,0,21,2,0
323287,72,0,13856,29760,0,37,3,0
99298,73,1,8608,43360,1,38,3,0
271578,34,3,17952,20896,0,16,1,1
119116,73,1,2400,43712,1,38,3,0
365061,75,4,7168,32064,0,39,3,0
224492,99,4,20288,4352,1,49,4,0
